Note 0;;;;;;;;;;;
;3;2017;5027774;Three Billboards Outside Ebbing, Missouri;Film;Drame;homme  ;femme ;12-15;160,2;Note 3
;3;2017;5752360;The Female Brain;Film;Comedie;femme ;femme ;;0,019;Note 3
;3;2017;5829040;Fun Mom Dinner;Film;Comedie;femme ;femme ;;0,024;Note 3
;3;2017;4720702;Bushwick;Film;Action;homme  ;femme ;;0,067;Note 3
;3;2017;3859272;Tragedy Girls;Film;Comedie;homme  ;femme ;;0,133;Note 3
;3;2017;5795086;Gemini;Film;Thriller;homme  ;femme ;;0,2;Note 3
;3;2017;5816374;Band Aid;Film;Comedie dramatique;femme ;homme  femme ;;0,248;Note 3
;3;2017;5980798;Felicite;Film;Drame;homme  ;femme ;;0,260;Note 3
;3;2017;3463106;The Cured;Film;Horreur;homme  ;homme  ;;0,323;Note 3
;3;2017;6185658;Barbie Video Game Hero;Film;Animation;homme  ;femme ;;0,338;Note 3
;3;2017;4225622;The Babysitter;Film;Horreur;homme  ;homme  ;;0,404;Note 3
;3;2017;6069126;The Escape;Film;Drame;homme  ;femme ;;0,511;Note 3
;3;2017;4513316;Novitiate;Film;Drame;femme ;femme ;;0,580;Note 3
;3;2017;6433880;Anna and the Apocalypse;Film;Musical;homme  ;femme ;;0,6;Note 3
;3;2017;6776462;A man of integrity;Film;Drame;homme  ;homme  ;;0,919;Note 3
;3;2017;6548966;Gekijoban Fairy Tail: Dragon Cry;Film;Fantastique;homme  ;homme  ;;1,42;Note 3
;3;2017;5997830;Seagull;Film;Historique;homme  ;femme ;;1,5;Note 3
;3;2017;5666304;The Little Hours;Film;Comedie;homme  ;femme ;;1,6;Note 3
;3;2017;3906082;Mary Shelley;Film;Romance;femme ;femme ;;1,9;Note 3
;3;2017;6133130;Professor Marston and the Wonder Women;Film;Drame;femme ;femme ;;1,9;Note 3
;3;2017;5607714;On Body and Soul;Film;Romance;femme ;femme ;;2,1;Note 3
;3;2017;3203620;The Dinner;Film;Drame;homme  ;homme  ;;2,5;Note 3
;3;2017;6194530;Ava;Film;Action;homme  ;femme ;;3,3;Note 3
;3;2017;5023260;The Last Word;Film;Drame;homme  ;femme ;;4,4;Note 3
;3;2017;5914996;Nogemu noraifu: Zero;Film;Animation;femme ;femme ;;4,8;Note 3
;3;2017;1734493;Unlocked;Film;Action;homme  ;femme ;;6,6;Note 3
;3;2017;5715874;The Killing of a Sacred Deer;Film;Horreur;homme  ;homme  ;;7;Note 3
;3;2017;5929750;Beatriz at Dinner;Film;Drame;homme  ;femme ;;7,4;Note 3
;3;2017;1935897;Amityville: The Awakening;Film;Horreur;homme  ;femme ;;8,4;Note 3
;3;2017;4899370;Megan Leavy;Film;Guerre;femme ;femme ;;14;Note 3
;3;2017;2378507;The Glass Castle;Film;Drame;homme  ;femme ;;22,1;Note 3
;3;2017;4030600;The Bye Bye Man;Film;Horreur;femme ;femme ;;22,4;Note 3
;3;2017;6595896;Pokemon the Movie: I Choose You!;Film;Animation;homme  ;homme  ;;37,7;Note 3
;3;2017;6336356;Mary and The Witch’s Flower;Film;Animation;homme  ;femme ;;42,2;Note 3
Info incom;;;;;;;;;;;
;rating;year;imdbid;title;Film/serie;Genre;Genre du réalisateur   /  ;Personnage principal;Budget de production (en million de dollars);Box Office (en million dollars);Info incom
;0;2017;4758646;War Machine;Film;Thriller;homme  ;homme  ;;;Info incom
;0;2017;2582576;Sand Castle;Film;Guerre;homme  ;homme  ;;;Info incom
;0;2017;3654796;Creep 2;Film;Horreur;homme  ;homme  ;;;Info incom
;0;2017;4807950;Cherry Pop;Film;Musical;homme  ;homme  femme ;;;Info incom
;0;2017;11644096;What Did Jack Do?;Court métrage;;homme  ;;;;Info incom
;0;2017;3901340;Bigfoot: Blood Trap;Film;Drame;homme  ;femme ;;;Info incom
;0;2017;5791732;Il demone di Laplace;Film;Thriller;homme  ;homme  ;;;Info incom
;1;2017;6524480;Plasmatic Day;Court métrage;Drame;homme  ;homme  ;;;Info incom
;1;2017;5878326;Jesus, Bro!;Film;Comedie;homme  ;homme  ;;;Info incom
;1;2017;6467968;Posoki (Directions);Film;Drame;homme  ;homme  ;;;Info incom
;1;2017;4693358;OtherLife;Film;Sci-fi;homme  ;femme ;;;Info incom
;2;2017;5826432;Burning Sands;Film;Drame;homme  ;homme  ;;;Info incom
;2;2017;6539420;A Man Wanted (Hatooly Ragel);Film;Romance;homme  ;femme ;;;Info incom
;2;2017;6048930;Naked;Film;Comedie;homme  ;homme  ;;;Info incom
;2;2017;5833846;Maximilian;Serie;Drame;homme  ;femme ;;;Info incom
;2;2017;6423776;Un beau soleil interieur;Film;Romance;femme ;femme ;;;Info incom
;2;2017;5540622;Alexander IRL;Film;Comedie;homme  ;homme  ;;;Info incom
